;1,715838;1,648636;1,832581;1,987915;1,672729;1,768494;1,749023;1,762329;1,783691;1,802856;1,756836;1,755859;1,755859;1,714111;1,645996;1,643311;1,621582;1,669434;1,69873;1,735352;1,657715;1,690674;1,614258;1,651367;1,677246
;2,998369;4,881332;4,76651;5,24823;4,913635;4,577332;3,068481;3,197266;4,467285;4,404053;5,266235;5,481689;3,2854;4,764893;2,990479;4,453857;4,280273;2,979004;3,101807;4,964844;4,327148;4,92334;4,261719;4,905273;4,254883
;4,68289;4,986008;5,46936;5,282715;4,992371;5,417297;5,009277;5,082886;5,462158;5,178223;5,324707;5,627686;5,249756;5,105225;5,341797;5,049316;5,001221;3,814941;4,753906;4,76123;5,109375;5,019043;4,99707;4,821777;5,144531
;7,106236;4,89238;6,132324;5,488159;4,97113;4,3255;6,048828;8,182983;4,371094;4,663696;4,010132;5,669434;7,348145;5,019775;5,713867;4,282227;4,116211;5,44043;4,477539;5,178711;4,251465;5,038574;4,897949;4,709961;4,048828
;6,664644;6,508652;5,940918;8,159607;6,485596;3,949585;7,79126;8,681519;3,68689;4,327637;5,271118;7,78833;7,497803;6,657715;8,574463;3,804199;3,666748;6,945801;4,41333;7,291016;3,572754;6,745361;4,203125;5,813477;3,602051
;6,581146;6,759766;4,859619;6,568359;5,965881;4,068726;7,781982;8,186157;3,914795;4,874023;6,858643;6,181885;7,911133;6,546143;7,774658;4,550537;3,976563;7,148193;8,100586;7,258057;4,01709;8,266846;3,804199;4,723633;3,821777
;6,500668;9,65596;5,517975;5,621277;5,912903;4,644531;8,475342;10,12122;4,601318;4,87085;6,632202;6,840576;6,65918;6,537109;7,916748;6,838623;4,193115;7,635986;7,842529;7,181152;4,343506;7,732422;3,255859;4,239258;4,116699
;7,555927;8,086639;5,336304;5,851746;7,823486;3,510559;7,578979;5,387451;4,912598;5,039429;6,911133;6,096191;6,243652;4,489746;8,480713;5,921631;4,345459;7,133789;8,179443;7,806641;2,930664;9,670898;4,215332;3,626465;4,24707
;8,454746;7,777573;8,28949;3,550171;7,859436;2,685852;5,752808;5,885498;3,906128;3,971924;7,495483;5,723633;6,081787;8,310303;8,342285;1,691162;3,768311;5,214844;7,082764;6,375732;2,450928;7,938721;4,5;3,456055;3,703613
;7,589119;8,19574;7,150452;4,01239;8,479919;3,25177;5,637573;5,24939;3,469116;4,160522;8,050049;6,516846;5,75293;4,209961;8,812988;1,900146;3,22583;5,104248;6,969238;5,490479;3,249268;6,13623;5,758301;3,19043;3,22998
;7,498055;7,489304;5,733917;2,817993;7,987305;3,208496;4,291138;4,227783;4,094482;4,363892;5,879395;7,70752;6,808594;5,322266;8,634277;3,330322;3,573486;3,862061;4,665283;6,321777;2,612305;6,44043;5,46875;2,892578;3,902832
;3,253433;7,069717;4,506744;2,533875;8,637146;5,327515;3,605957;3,570801;3,616577;4,203003;6,962646;6,21875;5,336426;4,956055;8,177246;2,521729;3,298828;3,22998;4,264648;5,872559;2,776123;6,621582;5,617188;2,091797;4,959473
;1,364548;7,733337;5,998138;2,481628;8,580688;6,160767;3,629272;4,055542;6,269531;4,646118;8,202271;7,733398;4,774658;3,618652;8,123291;2,227051;5,808105;3,205078;6,964844;5,88208;2,873779;4,216309;4,878418;1,755859;0,9501953
;1,42292;7,622925;4,880646;2,177185;9,762207;1,244629;3,827271;4,543579;4,260132;5,705322;8,029053;7,02124;3,291748;4,646973;8,40332;2,421875;4,138672;3,335449;6,366455;6,817627;2,134521;5,291016;5,172363;2,073242;0,8891602
;1,48558;8,180298;4,916138;1,631958;9,740051;7,68457;3,203247;3,846191;4,374023;4,467896;7,930664;5,623535;3,27002;3,310791;9,130615;2,393066;4,253662;2,943604;6,798828;6,349121;2,661865;5,101074;5,912109;3,227051;7,052734
;2,186508;8,738251;5,375977;0,7987061;8,646545;6,330078;3,595215;4,598511;3,622437;5,184937;7,727783;6,965088;2,922363;3,449219;9,835938;2,526855;3,281494;2,901611;6,923096;4,348389;3,36084;0,6191406;6,928223;3,268066;6,202148
;2,259178;8,223663;0,6271362;0,8093262;8,035095;6,284546;2,946777;5,661377;3,816406;4,736938;8,868408;5,391113;3,215088;3,073242;9,083008;1,955811;3,72876;3,864014;5,700684;4,777832;3,565674;5,672363;7,669922;3,978027;5,174805
;2,128693;7,259918;2,218689;1,094604;9,278564;0,4162598;3,722656;6,772217;3,3573;3,27832;4,73999;6,70459;2,178711;3,527588;8,253174;2,162109;3,053711;3,510986;6,950195;4,473877;2,886475;7,540039;5,410156;3,502441;5,283691
;2,22567;6,634125;1,834229;0,9393921;7,233887;4,049072;3,940796;7,375;4,358643;3,00769;2,618408;5,679443;3,889893;4,442383;11,31616;2,570313;3,907227;0,3505859;6,251465;6,565186;2,560059;6,870605;5,085449;4,304688;4,049316
;2,79921;5,337708;2,397095;0,7169189;8,973389;3,193481;2,640015;5,268555;5,381958;2,935547;0,06787109;6,359131;3,251709;4,584961;9,166504;2,918945;5,226074;0,4882813;6,28418;9,322021;1,874023;9,819824;3,609863;4,043457;4,020996
