;0,6125798;0,6789398;0,7779541;0,7247925;0,7200928;0,6925659;0,758667;0,6884766;0,7562256;0,7060547;0,6280518;0,7089844;0,7873535;0,6022949;0,6774902;0,6853027;0,7412109;0,7133789;0,6071777;0,6123047;0,6984863;0,6955566;0,6953125;0,6811523;0,7226563
;1,280618;1,308258;1,434052;1,386719;1,324097;1,347717;1,396851;1,319458;1,379028;1,426758;1,316406;1,439453;1,426025;1,293945;1,286377;1,312744;1,294434;1,315186;1,373047;1,314209;1,299561;1,410645;1,30127;1,325684;1,34375
;1,123073;0,3635559;0,3556824;0,4852295;0,3656616;0,4628296;1,466187;1,414917;0,4591064;0,3530273;0,5042725;0,4086914;1,274414;0,4555664;1,307129;0,3808594;0,3417969;1,331299;1,324951;0,4396973;0,3466797;0,3659668;0,3623047;0,4746094;0,4345703
;1,242226;2,060074;2,144958;2,31488;2,042297;2,061096;1,808228;2,396729;1,944214;2,090942;0,1888428;2,292969;1,237549;2,038818;2,067139;1,834717;1,879883;1,245361;1,744873;2,52832;1,846436;2,655273;1,971191;2,722656;1,763184
;0,4376984;2,02951;2,741669;2,71167;2,025391;2,337524;2,410278;3,062866;2,02832;1,782837;2,328491;2,75415;0,4121094;2,005615;1,885498;1,590332;2,124268;2,233887;1,619873;2,56958;2,143799;2,688721;2,34082;2,258301;2,072754
;2,16391;2,391953;2,565155;3,05957;2,426697;0,3264771;0,2655029;3,430054;0,3485107;1,856812;2,280151;3,190918;2,348389;2,470703;2,038086;1,72876;0,3237305;0,1923828;2,05542;3,35083;0,401123;2,748535;1,455566;1,023926;0,3393555
;2,392696;2,456055;4,64563;3,320801;2,988281;2,955322;1,881226;2,392944;5,860718;1,668213;2,755127;2,209717;2,313965;2,515381;1,981934;1,750977;5,444336;1,608887;2,518555;1,988525;2,686279;2,018066;1,412109;1,437012;5,252441
;2,934425;3,462784;2,522736;2,615967;2,010315;3,28717;1,557739;0,131958;6,377686;1,706665;2,283691;3,197266;2,638916;1,745361;2,26416;1,554443;5,67041;1,466553;2,39917;2,640625;2,996094;2,705566;1,450684;1,198242;5,814941
;2,500923;2,626129;2,947327;1,40271;1,945679;1,25354;0,4354248;1,773804;5,126099;1,417603;1,99585;2,234619;3,623779;2,031982;1,94873;0,9648438;4,687744;0,3879395;0,3168945;1,676514;1,2146;2,134521;1,655273;1,131836;4,621094
;4,375191;4,610291;3,585266;0,1651001;5,005615;1,19397;2,205322;2,820068;2,706055;1,347656;1,98291;1,824707;2,756104;0,03857422;2,041748;0,7995605;2,482666;1,924316;0,1359863;0,06152344;1,318604;1,992676;1,722656;0,7246094;2,438477
;0,1181488;2,160507;3,028503;0,6312256;1,997253;1,487183;0,1317139;3,167725;3,228271;1,469238;1,589722;2,489258;2,588379;0,7792969;2,039307;0,9970703;2,882813;0,1015625;0,7875977;1,491699;1,260254;2,169922;1,903809;0,9160156;1,856934
;2,356239;2,047287;1,619568;0,05725098;1,953064;1,620728;1,307129;2,421509;2,812622;1,392456;1,647827;3,276611;1,929932;1,005615;2,026367;1,044678;2,751221;1,154297;1,1521;0,8261719;1,091309;2,42041;1,943848;0,3232422;2,15625
;0,6995544;2,163879;1,720795;0,3865967;1,875732;2,159302;0,9663086;2,650024;2,964844;1,300659;2,150391;3,109863;1,823486;1,278076;2,008789;0,9150391;2,639648;0,9111328;1,020752;1,159668;1,955078;1,970947;2,674316;0,9277344;2,245117
;0,6163788;2,389496;2,040283;0,2794189;2,213074;2,607056;1,373535;2,271729;1,108887;2,738892;2,496094;1,876709;1,15918;0,8540039;1,800049;0,9753418;1,057129;1,213623;1,411621;1,414551;1,013428;1,827637;1,899902;1,015625;3,292969
;0,655983;2,415863;2,885193;0,2072144;4,643738;2,954468;1,801147;3,224365;0,03039551;1,640991;2,897217;0,04663086;1,018555;0,9804688;2,343506;1,950195;0,0222168;1,722412;1,525635;1,342285;1,226563;2,013184;2,041992;1,108887;2,450195
;0,5659866;2,63147;1,616638;0,06097412;1,798096;2,116821;1,974854;1,330322;0,06872559;0,09716797;0,1035156;1,807373;1,086914;0,7392578;2,824951;1,211182;0,07568359;1,107178;1,644287;0,9152832;1,293457;2,460449;2,029785;0,7109375;1,183594
;0,7062302;3,316132;1,726929;0,03063965;2,189148;1,840332;0,7346191;2,086792;0,02990723;0,1068115;0,06518555;2,035645;0,7163086;0,8041992;7,056152;1,24585;0,02392578;1,381348;0,8977051;0,932373;1,088867;2,672607;2,209961;0,762207;1,14502
;0,8056946;3,099976;1,34491;0,07617188;2,43634;0,7507324;0,7980957;1,904907;0,06054688;0,6080322;2,600098;1,901855;0,03076172;0,7937012;5,452148;0,05175781;0,0534668;1,273193;0,8039551;1,747314;0,06420898;2,314453;0,1601563;0,7119141;1,130859
;0,7565079;3,541046;1,452942;0,01940918;0,4320068;0,8487549;0,7828369;2,450439;1,060913;0,4013672;1,499023;1,571533;0,4978027;0,7189941;3,343262;1,02002;0,7858887;1,067139;0,8964844;1,287842;0,6633301;2,628906;2,131836;1,048828;0,3110352
;0,9027176;2,532257;1,024231;0,046875;1,422729;0,4313965;0,7839355;2,522705;0,8155518;0,2019043;0,8703613;2,096436;0,7133789;0,8061523;3,43335;0,04931641;0,8410645;1,335449;1,09375;0,05102539;0,388916;1,854004;1,928711;0,8037109;1,14209
;0,884697;2,177399;1,309265;0,03924561;1,763977;0,4786377;0,694458;0,1968994;0,07678223;0,2595215;0,7722168;2,009521;0,8220215;0,1113281;2,689209;0,8596191;0,08569336;0,7209473;1,002686;0,7412109;0,5187988;0,03222656;1,38623;0,8359375;0,8149414
;0,7277679;2,304352;1,280457;0,04077148;1,881104;0,2525635;0,6900635;0,2437744;0,03295898;0,2304688;0,04882813;0,1049805;0,4912109;0,03710938;3,575439;0,5637207;0,03466797;0,6308594;1,032715;0,5002441;0,3808594;0,02294922;2,112793;0,6416016;0,8383789
;0,6136856;1,313873;1,902771;0,1923828;2,031799;0,2205811;1,123413;0,1921387;0,1884766;0,4194336;0,1140137;0,09228516;0,03564453;0,1096191;4,82959;0,2041016;0,1938477;0,4072266;0,9326172;0,3337402;0,2583008;0,1875;1,472656;1,395996;2,010254
;0,5681152;1,495209;1,806335;0,1314697;2,357422;0,03625488;0,1429443;0,1976318;0,1777344;0,2646484;0,06762695;1,253174;0,4570313;0,03613281;0,2956543;0,1523438;0,1564941;0,07983398;0,717041;0,2094727;0,4299316;0,1083984;1,414063;0,04150391;0,8256836
;0,7309723;1,270477;1,570923;0,06072998;0,1306152;0,01196289;0,7904053;1,942261;0,2286377;0,3294678;0,05639648;0,6157227;0,2429199;0,128418;0,6015625;0,08886719;0,02490234;0,2658691;0,2531738;0,1494141;0,3500977;1,384277;0,09082031;0,02392578;0,9785156
;0,6437225;1,062225;0,5341187;0,06677246;0,1594849;0,01196289;0,6586914;1,385132;0,293335;0,4033203;0,1398926;0,1472168;0,1064453;0,02636719;1,958984;0,2312012;0,2663574;0,08154297;0,6296387;0,07495117;0,4880371;0,5996094;1,476563;0,3701172;0,1108398
;0,5336761;1,833191;0,5994873;0,1032104;1,496216;0,09765625;0,1453857;1,659912;0,197876;0,0246582;0,2275391;0,07202148;0,02441406;0,1137695;2,371582;0,236084;0,01831055;0,02807617;0,02832031;0,0378418;0,4992676;0,3305664;1,313477;0,1826172;0,1005859
;0,6873322;0,4872131;0,6174927;0,03729248;0,791626;0,07727051;0,02160645;1,518433;0,2727051;0,03662109;0,2568359;0,4858398;0,1013184;0,02514648;1,41626;0,1999512;0,1035156;0,02612305;0,01733398;0,008544922;0,08618164;0,2011719;1,410156;0,175293;0,06152344
;0,4866638;0,6509705;0,7738647;0,04620361;0,7644653;0,08093262;0,0456543;1,860229;0,1875;0,01330566;0,440918;0,2253418;0,05517578;0,1083984;1,285156;0,2543945;0,01928711;0,114502;0,2346191;0,02734375;0,190918;0,08007813;0,06591797;0,2250977;0,09716797
;0,1535645;0,5346375;0,2835083;0,01513672;0,1557007;0,06860352;0,09631348;2,023071;0,1972656;0,2233887;0,03881836;0,1933594;0,1618652;0,04199219;0,0612793;0,340332;0,09448242;0,05786133;0,1989746;0,04394531;0,02832031;1,239258;0,6621094;0,1689453;0,1225586
;0,0670929;0,4312744;0,2722778;0,01141357;0,6072998;0,05517578;0,05224609;2,145386;0,3063965;0,01989746;0,1118164;0,02050781;0,04956055;0,2026367;0,07128906;0,4580078;0,02050781;0,04785156;0,02954102;0,02539063;0,01196289;0,7036133;0,1611328;0,03564453;0,07128906
;0,01512146;0,3879395;0,545105;0,006652832;0,350708;0,09399414;0,04394531;1,876587;0,1859131;0,05651855;0,2438965;0,04443359;0,02001953;0,6601563;0,9658203;0,4331055;0,1052246;0,123291;0,0324707;0,007080078;0,02124023;0,3671875;0,3994141;0,1411133;0,06689453
;0,007324219;0,6054993;0,7374268;0,003173828;0,7191162;0,007324219;0,04003906;2,974121;0,2658691;0,01501465;0,0300293;0,01635742;0,03149414;0,1196289;0,08154297;0,604248;0,08813477;0,1035156;0,05883789;0,03686523;0,06518555;0,06054688;0,4995117;0,005859375;0,01757813
;0,009063721;0,5040894;0,4085693;0,003417969;0,6327515;0,03710938;0,03063965;2,057007;0,2210693;0,1330566;0,09619141;0,0246582;0,02001953;0,4775391;0,3300781;0,5075684;0,0925293;0,0390625;0,02685547;0,009277344;0,04296875;0,02197266;0,4370117;0,01953125;0,06542969
;0,009033203;0,5171204;0,3783569;0,003051758;0,4847412;0,03308105;0,01452637;0,3294678;0,1818848;0,01391602;0,02099609;0,01147461;0,01953125;1,320557;0,597168;0,4353027;0,01782227;0,008300781;0,06274414;0,007080078;0,01928711;0,02539063;0,2929688;0,005371094;0,04101563
;0,01423645;0,7911072;0,348938;0,003540039;0,5148926;0,02709961;0,01574707;0,1340332;0,213623;0,0592041;0,2573242;0,006835938;0,005126953;0,3830566;0,4121094;0,470459;0,09228516;0,009277344;0,09692383;0,01098633;0,02270508;0,01953125;0,3999023;0,01269531;0,1206055
;0,0118866;0,8269653;0,1060181;0,003173828;0,8583374;0,03466797;0,006103516;2,263306;0,1811523;0,01098633;0,05371094;0,01245117;0,004638672;0,1711426;0,4077148;0,3217773;0,08569336;0,004394531;0,06103516;0,007324219;0,01000977;0,06835938;0,5014648;0,01123047;0,07568359
;0,006408691;0,6304321;0,04724121;0,006652832;0,4839478;0,03259277;0,008422852;0,1789551;0,1982422;0,02758789;0,02807617;0,006835938;0,005126953;0,1113281;0,1298828;0,263916;0,01025391;0,002685547;0,02294922;0,009033203;0,02148438;0,02197266;0,5927734;0,01123047;0,04785156
;0,003829956;0,6636658;0,06048584;0,003112793;0,2554932;0,04577637;0,006103516;2,890625;0,1890869;0,005493164;0,02563477;0,02563477;0,004394531;0,3613281;0,08422852;0,192627;0,03344727;0,003662109;0,09521484;0,006835938;0,02050781;0,008300781;0,5761719;0,005859375;0,1118164
;0,006958008;0,1763916;0,07128906;0,006652832;0,4910278;0,008178711;0,01086426;1,772827;0,2092285;0,005249023;0,005126953;0,004150391;0,02514648;0,4956055;0,03198242;0,09838867;0,1008301;0,00390625;0,0324707;0,01220703;0,01098633;0,01806641;0,3393555;0,01708984;0,03857422




























































