;9322;9322;9322;9322;9322;9322;9322;9322;9322;9322;9322;9322;9322;9322;9322
;19970;18107;19945;19955;28202;19955;19945;19744;19955;28202;18107;20841;19744;19744;20841
;40297;40066;55187;21006;47917;21006;35821;47110;21006;60193;40066;44795;45543;45543;44795
;41448;43643;58454;29723;60709;29723;38475;53474;29723;40161;43643;55266;47806;47806;55469
;34796;60543;55638;40811;71703;40811;62636;36053;28606;46376;46134;50931;30154;31430;50377
;26703;41266;40763;48955;84528;48955;65257;33185;21607;51058;33463;48995;21890;21890;59342
;39419;35713;35125;71706;96813;62723;57853;44432;18684;42457;48742;63487;23674;23660;62367
;39100;27937;29517;71517;71412;54597;55300;41648;19660;43560;36806;46645;23674;25824;62294
;40354;45370;55211;73834;40394;64870;44955;60582;29783;38163;35014;41181;23674;34211;54957
;39103;47479;65290;62473;40127;68216;44211;43939;34437;26882;53403;39482;23674;32730;67634
;40009;53906;74294;62674;40674;57078;35416;56405;35980;26325;45038;50632;23674;41598;73025
;28536;59974;127491;70090;50578;49306;32103;53225;18156;26875;44426;60154;23674;34035;56327
;32363;69347;91351;59200;42870;58165;30560;48937;26213;31361;45038;38242;23674;41598;58409
;31547;75130;70930;64771;46163;48259;33095;34948;23420;26816;44426;23938;23674;34035;54583
;36527;59717;88536;49041;42201;37047;33785;27494;22989;23571;45038;23501;23674;41598;33518
;48734;71492;102811;58857;41287;37377;33449;30865;22779;20702;44426;26931;23674;34035;34340
;44042;65591;91522;58863;29855;40060;29968;35964;24479;28155;45038;18738;23674;41598;47188
;41960;60549;108768;41634;41946;49112;10803;40011;28639;43093;44426;20233;23674;34035;48662
;51992;69705;95466;38288;45867;26534;11457;34214;19745;35999;45038;30609;23674;41598;43117
;54085;46832;95949;26172;47943;17867;13777;25841;17640;49925;44426;36149;23674;34035;41369
;50895;53904;109755;18923;54056;19620;15046;18945;18503;56970;45038;4118;23674;41598;43602
;48953;42787;104305;25574;40955;29395;9492;24615;17861;61834;44426;32697;23674;34035;31620
;47012;29816;97173;14103;28879;32459;13324;34801;14801;54924;45038;21624;23674;41598;37738
;38785;31160;78501;14969;40419;13392;32022;35231;16345;44630;44426;18762;23674;34035;45533
;46306;22628;81151;8167;32167;14740;33783;35231;8624;42042;45038;19278;23674;41598;28811
;46036;16420;82635;8590;30995;7593;13868;35231;10338;41559;44426;1905;23674;34035;16139
;41630;4262;68384;7903;33319;10815;8825;35231;10183;27278;45038;15403;23674;41598;16284
;40270;4364;66559;11392;35717;9300;13532;35231;8899;18876;44426;16650;23674;34035;12450
;39687;3176;47570;11473;36523;5546;11615;35231;7766;21962;45038;14623;23674;41598;11705
;43003;4935;45685;4838;36625;7603;11704;35231;8546;16876;44426;9956;23674;34035;13110
;40950;4773;46489;9306;14143;3644;11704;35231;3941;5600;45038;12236;23674;41598;14655
;29845;5709;15149;7138;11202;1766;11704;35231;3941;13023;44426;9321;23674;34035;17249
;25212;4695;15103;1545;13748;1713;11704;35231;3941;10015;45038;8999;23674;41598;6427
;27040;7516;6901;1545;11937;2235;11704;35231;3941;5364;44426;7802;23674;34035;4412
;27442;5806;6033;1545;18742;2235;11704;35231;3941;6145;45038;12356;23674;41598;5442
;23674;5806;3315;1545;8316;1713;11704;35231;3941;6229;44426;5459;23674;34035;5051
;32087;5806;5683;1545;1102;1713;11704;35231;3941;7169;45038;4818;23674;41598;7892
;25794;5806;2287;1545;7584;1713;11704;35231;3941;7411;44426;5849;23674;34035;5323
;27442;5806;2287;1545;7796;2235;11704;35231;3941;7411;45038;5647;23674;41598;5634
;23674;5806;2287;1545;7736;2235;11704;35231;3941;7746;44426;2570;23674;34035;3985




























































