;1,121094;1,253906;1,251953;1,125;1,136719;1,134766;1,158203;1,121094;1,142578;1,033203;1,261719;1,025391;1,123047;1,128906;1,15625
;2,410156;2,320313;2,822266;2,5;3,296875;2,535156;2,419922;2,369141;2,611328;3,373047;2,173828;2,369141;2,294922;2,460938;2,523438
;4,675781;4,923828;7,285156;2,371094;5,683594;2,587891;4,191406;5,574219;2,566406;7,320313;5,083984;5,269531;5,699219;5,611328;5,689453
;4,917969;5,324219;7,734375;3,660156;7,378906;3,65625;4,429688;6,589844;3,75;4,544922;5,470703;6,625;5,582031;5,521484;7,076172
;4,035156;7,326172;8,353516;5,207031;8,982422;4,976563;7,359375;4,185547;3,601563;5,871094;5,482422;6,166016;3,484375;3,626953;6,267578
;2,964844;4,972656;7,21875;6,509766;10,17969;6,041016;7,601563;3,787109;2,611328;6,119141;3,742188;5,919922;2,324219;2,638672;7,011719
;4,347656;4,367188;6,189453;9,046875;11,62891;7,636719;6,849609;5,146484;2,248047;5,248047;5,478516;7,458984;2,597656;2,769531;7,412109
;4,244141;3,410156;4,878906;8,447266;8,166016;6,841797;6,591797;4,769531;2,164063;5,009766;3,896484;5,505859;2,820313;2,886719;7,462891
;4,496094;5,162109;7,146484;8,630859;4,154297;7,833984;5,392578;6,427734;3,410156;4,476563;3,957031;4,845703;2,808594;3,724609;6,699219
;4,210938;5,634766;7,744141;7,21875;4,279297;7,984375;5,228516;4,490234;3,916016;3,064453;5,625;4,822266;2,679688;3,402344;8,208984
;4,589844;6,335938;8,464844;7,261719;4,359375;6,730469;3,652344;5,876953;3,876953;3,017578;4,646484;5,576172;2,6875;4,277344;8,619141
;3,060547;6,736328;14,06836;8,326172;5,193359;5,544922;3,582031;5,296875;1,923828;2,972656;4,591797;6,800781;2,496094;3,478516;6,527344
;3,400391;8,355469;9,517578;6,546875;4,486328;6,427734;3,128906;5,041016;2,884766;3,285156;4,476563;3,832031;2,625;4,53125;6,371094
;3,232422;8,308594;7,320313;7,115234;4,992188;5,474609;3,302734;3,210938;2,408203;2,792969;4,394531;2,277344;2,644531;3,542969;5,791016
;3,769531;6,642578;9,167969;5,445313;4,193359;3,912109;3,605469;2,416016;2,142578;2,488281;4,488281;2,529297;2,628906;4,107422;3,28125
;4,712891;7,447266;10,53516;6,080078;4,195313;3,859375;3,199219;2,841797;2,261719;2,035156;4,605469;2,601563;2,615234;3,492188;3,617188
;4,300781;7,203125;9,324219;6,34375;2,777344;3,953125;2,787109;3,332031;2,519531;2,894531;4,580078;1,728516;2,525391;4,310547;4,636719
;3,835938;6,337891;11,33594;4,447266;4,111328;4,84375;1,009766;3,890625;3,087891;4,707031;4,373047;2,181641;2,660156;3,400391;5,257813
;4,734375;6,615234;9,603516;3,853516;4,380859;2,429688;0,9160156;3,142578;1,806641;3,746094;4,576172;3,160156;2,761719;4,285156;4,242188
;4,826172;4,251953;9,845703;2,511719;4,587891;1,544922;1,228516;2,525391;1,822266;5,318359;4,373047;3,263672;2,703125;3,515625;3,898438
;4,513672;4,851563;11,19922;1,677734;5,005859;1,640625;1,269531;1,660156;1,664063;6,027344;4,53125;0,4765625;2,748047;4,314453;4,173828
;4,509766;3,689453;10,35938;2,255859;3,888672;2,701172;0,8457031;2,070313;1,572266;6,515625;4,734375;2,941406;2,691406;3,625;2,861328
;4,074219;2,236328;9,673828;1,220703;2,773438;2,888672;1,0625;2,955078;1,25;5,730469;4,466797;1,894531;2,666016;4,191406;3,580078
;3,273438;2,390625;7,939453;1,316406;3,755859;1,130859;2,476563;3,011719;1,333984;4,328125;4,501953;1,71875;2,621094;3,351563;3,927734
;4,267578;1,726563;7,654297;0,828125;2,806641;1,341797;2,800781;2,976563;0,5878906;4,214844;4,609375;1,552734;2,613281;4,433594;2,412109
;3,972656;1,357422;8,09375;0,6289063;2,849609;0,5390625;1,111328;3,113281;0,8808594;3,726563;4,429688;0,1328125;2,804688;3,408203;1,455078
;3,642578;0,2597656;6,601563;0,5429688;3,044922;0,8964844;0,671875;3,105469;0,75;2,351563;4,738281;1,195313;2,681641;4,197266;1,365234
;3,275391;0,2832031;5,923828;0,8515625;3,140625;0,625;1,048828;2,970703;0,7304688;1,541016;4,478516;1,238281;2,478516;3,503906;0,9746094
;3,087891;0,2285156;4,228516;0,8964844;3,255859;0,3613281;0,7792969;3,048828;0,5;1,867188;4,685547;1,095703;2,650391;4,439453;0,7363281
;3,355469;0,3144531;3,740234;0,2949219;3,111328;0,6757813;0,8984375;3,169922;0,7050781;1,304688;4,486328;0,6191406;2,802734;3,652344;0,9726563
;3,205078;0,4492188;3,886719;0,6660156;0,9570313;0,2285156;0,7558594;3,234375;0,2539063;0,375;4,429688;0,8984375;2,712891;4,349609;1,091797
;2,419922;0,3554688;1,203125;0,59375;0,8730469;0,1152344;0,8964844;3,076172;0,2539063;1,011719;4,394531;0,5644531;2,644531;3,351563;1,09375
;2,15625;0,3144531;1,066406;0,09960938;0,9746094;0,109375;0,8984375;3,019531;0,2597656;0,8085938;4,490234;0,6855469;2,482422;4,369141;0,4199219
;2,439453;0,5117188;0,6523438;0,09570313;0,9335938;0,1484375;0,7597656;3,03125;0,2558594;0,3515625;4,578125;0,4726563;2,751953;3,351563;0,265625
;2,115234;0,5058594;0,4082031;0,09570313;1,416016;0,1464844;0,9238281;2,996094;0,4238281;0,4082031;4,548828;0,8847656;2,751953;4,373047;0,3261719
;1,785156;0,390625;0,2285156;0,09570313;0,5390625;0,1113281;0,7851563;3,03125;0,2753906;0,4160156;4,582031;0,3496094;2,603516;3,494141;0,2949219
;2,728516;0,3828125;0,390625;0,09765625;0,07226563;0,1171875;0,9921875;3,121094;0,2714844;0,6230469;4,693359;0,2832031;2,654297;4,273438;0,6523438
;1,980469;0,3574219;0,3066406;0,09765625;0,6679688;0,2597656;0,7734375;3,011719;0,2558594;0,5371094;4,462891;0,34375;2,789063;3,589844;0,3183594
;2,279297;0,5039063;0,1582031;0,1054688;0,484375;0,1484375;0,9042969;3,001953;0,2578125;0,6679688;4,767578;0,4824219;2,519531;4,248047;0,328125
