;0,4277344;0,2539063;0,2558594;0,2929688;0,4492188;0,2558594;0,25;0,2597656;0,4023438;0,2910156;0,2558594;0,3984375;0,4003906;0,2578125;0,28125
;0,3359375;0,4980469;0,3886719;0,4824219;0,3789063;0,4921875;0,3847656;0,4804688;0,3378906;0,4863281;0,4824219;0,34375;0,3359375;0,4804688;0,3457031
;0,8691406;0,8007813;0,7714844;1,109375;1,621094;0,9882813;0,8046875;0,625;0,828125;0,40625;0,3984375;0,6875;0,3925781;0,8378906;0,65625
;0,3164063;0,09375;1,529297;0,7324219;1,449219;1,685547;0,3691406;0,9042969;0,4804688;0,2265625;0,6699219;0,8964844;0,6386719;0,4433594;1,166016
;0,6464844;0,01953125;0,6953125;1,255859;0,2382813;0,1347656;0,4257813;1,335938;0,2714844;0,4023438;0,3066406;1,050781;0,5761719;0,421875;0,5683594
;0,3652344;0,9921875;0,08007813;0,7070313;1,003906;0,7128906;0,4863281;1,085938;0,00390625;0,6914063;0,2578125;1,339844;0,4121094;0,4570313;0,3808594
;0,3320313;0,2304688;0,3886719;0,8652344;0,734375;0,5566406;0,5820313;1,714844;0,4160156;0,2265625;0,005859375;1,126953;0,01171875;0,04101563;0,5214844
;0,009765625;0,1679688;0,1152344;0,3652344;2,113281;0,6875;0,5488281;1,103516;0,6035156;0,2050781;0,2714844;0,6386719;0,2753906;0,34375;0,1738281
;0,09765625;0,9746094;0,009765625;0,4921875;2,587891;0,7089844;0,3828125;0,6660156;0,01171875;0,3105469;0,2929688;0,5175781;0,1542969;0,04101563;0,1054688
;0,140625;0,2285156;0,5488281;0,7148438;0,7148438;0,1933594;0,390625;0,6953125;0,7070313;0,3769531;0,5703125;0,4667969;0,4082031;0,15625;0,2402344
;0,3085938;0,109375;0,2890625;0,4355469;0,2324219;0,2070313;0,8613281;0,7109375;0,5546875;0,3046875;0,3632813;0,640625;0,00390625;0,3632813;0,4316406
;0,2832031;0,02148438;0,1816406;0,3105469;0,2578125;0,1230469;0,5742188;0,02929688;0,7734375;0,25;0,015625;0,5019531;0,05859375;0,2675781;0,3007813
;0,02148438;0,005859375;0,2089844;0,07226563;0,5625;0,359375;0,3828125;0,3574219;0,05273438;0,1210938;0,01757813;1,330078;0,00390625;0,3125;0,1445313
;0,1933594;0,1191406;0,00390625;0,1347656;0,00390625;0,07421875;0,1035156;0,1230469;0,00390625;0,005859375;0,005859375;0,578125;0,06835938;0,7792969;0,1601563
;0,2792969;0,1757813;0;0,3691406;0,0390625;0,05078125;0,5234375;0,01171875;0,015625;0,08203125;0,09179688;0,578125;0,01367188;0,5527344;0,00390625
