;-3;-3;-3;-2;-3;-3;-2;-3;-2;-3;-2;-3;-3;-3;-3
;3;-3;-38;2;-38;3;2;3;2;3;2;3;-38;-3;-38
;41;-11;-44;6;-35;45;-6;-32;-6;46;-6;44;-44;-3;-44
;39;-59;-39;9;-30;44;-56;-77;-55;43;-28;37;-33;10;-32
;38;-76;31;7;43;42;-75;-79;-57;41;-74;22;-25;7;-35
;36;-75;27;4;43;39;-95;-78;-52;39;-69;19;-20;12;-31
;28;-81;26;-12;-18;32;-108;-77;6;36;-79;13;51;9;-32
;9;-78;25;5;-19;30;-105;-77;4;16;-100;14;42;10;37
;11;-100;21;8;-16;14;-103;-76;9;17;-86;15;43;8;34
;10;-74;21;-6;5;13;-105;-80;11;16;-87;6;45;0;33
;12;-74;23;-4;4;14;-113;-73;8;11;-121;9;44;7;-2
;11;-76;20;28;4;15;-125;-87;6;11;-122;7;43;10;2
;7;-71;20;25;5;14;-127;-100;10;13;-118;-24;44;5;5
;6;-72;14;27;7;16;-136;-97;12;9;-118;-14;43;11;-6
;6;-75;7;28;6;11;-138;-107;11;7;-123;6;44;12;-3
;6;-70;-2;35;-30;13;-152;-133;-18;7;-127;7;43;8;23
;6;-72;-22;36;-29;15;-154;-148;-45;5;-146;-1;41;9;-20
;6;-21;35;30;-48;10;-162;-154;-45;3;-157;1;36;20;-13
;7;-39;37;39;-57;12;-167;-171;-48;-1;-159;-2;32;-44;-6
;7;-41;19;34;-126;14;-182;-171;-50;-67;-155;-51;28;-66;-5
;7;-24;21;33;-146;16;-202;-174;-72;-83;-164;-61;-30;-66;-12
;7;25;24;-41;-143;12;-206;-198;-70;-84;-160;-60;-46;-65;-18
;7;-41;21;15;-150;9;-222;-206;-72;-90;-157;-57;-55;-32;-20
;7;-59;24;15;-148;6;-221;-226;-68;-90;-161;-56;-56;-37;-33
;5;-79;21;17;-142;8;-229;-226;-58;-99;-184;-62;-78;-39;-54
;6;-76;22;14;-146;8;-232;-228;-41;-92;-184;-61;-86;-28;-59
;6;-77;21;14;-149;8;-241;-234;-32;-101;-189;-31;-97;-30;-70
;-2;-95;17;-4;-158;8;-244;-239;-37;-99;-197;-26;-102;-51;-86
;-20;-96;19;79;-159;8;-237;-239;-38;-104;-192;-17;-102;-49;-89
;-12;-107;18;12;-160;7;-241;-247;-43;-97;-196;-10;-109;-54;-95
;-3;-170;17;-16;-168;7;-243;-248;-36;-107;-199;17;-115;-49;-92
;5;-175;18;-27;-170;7;-244;-251;-24;-106;-205;7;-115;-55;-106
;3;-184;21;-24;-171;7;-253;-245;-39;-116;-228;11;-125;-107;-107
;19;-182;-5;-19;-180;7;-5257;-251;-77;-196;-230;7;-131;-109;-115
;25;-189;-2;-17;-179;7;-5258;-247;-83;-201;-232;-13;-139;-111;-115
;24;-188;5;-20;-187;8;-5261;-256;-80;-173;-239;-20;-129;-112;-120
;25;-200;3;48;-186;8;-5262;-247;-86;-175;-240;-18;-131;-117;-126
;-33;-197;-49;42;-189;8;-5263;-256;-88;-177;-243;-13;-128;-121;-124
;-50;-202;-69;47;-189;7;-5263;-247;-97;-181;-245;-6;-147;-108;-125
;-53;-200;-73;38;-184;1;-5263;-256;-98;-196;-236;3;-154;-130;-123




























































