;5170;8023;11036;7456;14002;11569;7468;12468;6593;14414;4931;7592;7061;14683;9860;6183;5573;3126;10659;9868;8270;5666;15757;1684;14335;12523;8175;7796;4198;3968
;5055;7799;10778;7738;12798;10378;8329;5774;6838;15206;8225;7453;6658;15173;9981;5474;5562;3292;8568;12077;8119;6052;15281;1646;14716;13577;8814;3545;1524;3923
;6125;7793;11601;7965;13239;10519;8995;5778;6600;14390;3989;8084;6930;14635;9567;5746;5595;3098;9365;9151;9312;6005;15760;1681;12098;11543;9644;3409;2351;4100
;4837;7800;8362;7375;14128;4600;8866;6210;6816;15231;3965;8725;7243;13820;10469;6181;5507;3266;8719;9570;14399;6236;15257;1626;11986;11108;9544;3616;3387;4372
;6135;7800;5799;7514;15812;4496;7432;5823;6606;14407;3908;7803;6108;14620;10071;8939;5631;3109;8829;9843;14054;6078;15751;1672;14038;11379;11185;1652;2424;4743
;4822;7960;6217;6748;14274;4429;7051;5369;6809;15252;7448;3486;7257;13763;10903;5450;5564;3281;8611;9215;14831;6094;15274;1652;12692;12581;17260;2805;1439;4570




























































