;-3;-3;-5;-3;-8;-2;-3;-3;-3;-3;-3;-3;-2;-3;-2
;-38;-8;-1;-9;-9;-9;-33;-38;-14;-9;-38;-33;-4;-38;-4
;-35;-53;38;-11;-59;63;-32;-33;54;53;-37;-28;65;-33;56
;27;-48;-43;53;-59;57;31;45;47;46;31;41;59;45;57
;14;4;-40;52;-61;82;29;-19;76;68;29;-19;78;-19;41
;40;-10;21;48;-62;75;29;-21;73;66;28;-21;78;-21;65
;38;10;20;73;-58;73;26;-22;65;92;28;-22;74;-22;63
;38;-3;22;65;-57;71;44;-22;65;90;26;-22;83;-22;64
;37;-32;19;65;-61;79;43;-24;61;89;21;-28;81;-24;57
;36;-37;21;61;-65;77;51;-24;70;89;-5;-28;48;-24;58
;37;-37;21;70;-65;69;49;-24;69;83;-21;-28;-5;-24;57
;36;-45;-4;68;-76;-33;43;-22;60;81;-25;-28;-7;-24;58
;38;-46;28;35;-77;27;-16;-23;-40;80;-3;-28;-8;-24;57
;28;-45;30;-13;-76;-2;27;-22;17;68;17;-28;-5;-24;58
;-21;-47;28;42;-77;-8;-4;-21;-9;67;-1;-28;-4;-24;57
;13;-41;29;39;-76;-5;33;6;-15;63;1;-28;-16;-24;58
;6;-37;17;77;-77;30;28;2;-55;10;-55;-28;-12;-24;57
;4;-47;28;71;-76;26;-21;22;-51;-7;-56;-28;4;-24;58
;-31;-43;31;69;-77;14;-22;22;-50;-32;-52;-28;-13;-24;57
;-7;-37;26;69;-76;-11;-27;-7;-70;-25;-103;-28;-4;-22;58
;-10;-38;13;72;-77;-17;-46;-52;-68;-11;-103;-28;-2;-23;57
;-39;-32;-10;69;-76;-51;-98;0;-31;-3;-95;-28;-14;-22;58
;-38;-54;8;97;-77;-48;-98;-5;-36;-3;-24;-28;52;-21;57
;-8;-52;3;99;-76;-53;-35;15;-31;0;-22;-22;47;3;58
;45;-53;2;97;-77;-54;-34;-2;-27;-7;-1;-22;49;-26;57
;50;-18;12;99;-76;-117;-37;15;-19;26;-41;-8;45;-24;58
;50;-11;4;97;-77;-120;-30;14;16;36;-40;-7;43;-25;57
;71;-12;18;99;-76;-116;-30;8;9;29;-40;-4;-26;-46;58
;65;-12;13;97;-77;-112;-19;8;18;29;11;-22;-4;-42;57
;64;-7;15;99;-76;-112;0;15;13;29;4;-24;-10;-44;58
;65;-9;38;97;-77;-110;21;19;18;25;2;-22;-6;-45;57
;63;-21;34;99;-76;-115;15;20;13;27;72;-23;-11;-28;58
;10;-22;36;97;-77;-77;7;27;17;21;72;-18;-12;-28;57
;-4;-8;34;99;-76;-78;15;8;-1;73;77;-17;-70;-26;58
;-7;-10;5;97;-77;-79;-3;-10;14;70;73;-103;-70;46;57
;-62;-14;-83;99;-76;-77;21;26;16;65;75;-99;-66;-6;58
;-60;-9;-77;97;-77;-80;27;29;12;61;85;-103;-65;-6;57
;-57;-28;-79;99;-76;-63;21;21;16;55;80;-83;-67;59;58
;-63;-22;-81;97;-77;-63;19;18;12;-1;85;-86;-56;57;57
;-73;-25;-74;99;-76;-59;54;25;21;-15;80;-83;-60;56;58




























































