;10253;10380;10208;10375;10210;10436;10339;10374;10373;10292;10214;10159;10347;10358;10352
;12525;12875;11603;12887;12441;12855;12457;12588;13195;12901;12480;12431;12633;12493;12870
;16464;14374;10193;15113;16426;10345;15796;16551;10371;10108;16560;15770;10293;16565;10456
;10484;14935;12186;10721;15961;10003;10452;10018;11236;11158;10437;10172;10783;10041;11451
;11443;9783;14874;10349;15741;8443;11269;10333;9528;8625;11211;10424;9591;10319;11045
;8860;10439;9086;10203;16270;9628;11611;10549;9203;9453;11347;10701;10718;10552;8701
;9656;8413;9814;8638;16359;11168;11258;11344;10388;7859;11996;11461;11051;11327;9457
;9734;8640;9907;9842;14911;10771;9911;11415;11553;7637;11643;11555;11096;11432;9547
;9681;8570;9741;10891;14913;11521;10907;11364;11898;8482;12552;11529;9273;11368;9526
;10207;8888;10120;11264;16390;9312;11422;11957;11969;8493;13896;12820;10296;12003;10660
;10497;9591;10323;11227;16449;9943;9119;11976;9966;8503;13677;12907;11820;12001;10842
;10235;9735;10255;9283;15154;14170;9757;11607;11073;9531;13886;12803;13752;11944;10562
;10506;11098;8410;9820;14416;10188;12232;11028;14721;9755;12820;12852;14458;12017;10793
;10393;12631;8103;12120;15162;11009;9142;11521;10810;9876;10373;12823;12631;11952;10601
;11086;10672;8191;10067;14461;12989;11597;10919;11470;10483;9957;12841;13828;12009;10777
;8444;12200;8728;11235;15304;13921;8628;10456;12801;10321;9916;12830;13505;11942;10588
;9018;8938;8707;8222;14490;10042;8680;9901;14445;10837;11736;12863;13754;11982;10791
;10578;12719;7786;8727;15246;9303;9215;8866;14436;10632;11755;12847;12628;11936;10597
;10061;12541;7963;9002;14456;9945;10232;8498;14409;11180;11971;12868;12607;11975;10790
;9037;9062;8568;9321;15227;10852;10716;10452;14859;10986;13388;12849;10387;11592;10563
;7546;11949;8668;8436;14492;10843;11027;10341;13778;8144;16263;12871;9975;11053;10786
;8562;12733;8716;9381;15227;11560;11195;8947;9502;7769;16407;13140;11189;11523;10576
;10204;10842;6736;7458;14473;11000;14696;10087;9882;8124;12601;13165;5163;10918;10785
;6959;12831;6938;6717;15230;11124;9326;8510;9809;8862;13106;12740;5239;10446;10570
;6483;12208;7946;6999;14457;11158;9235;9913;9611;10543;10875;12787;5647;9820;10793
;6337;9433;8409;7780;15238;13660;8497;7542;9491;8749;11886;10344;6407;9630;10572
;5877;9087;8718;7026;14465;16541;9562;8067;6120;8336;10400;10432;6314;9706;10800
;3916;8034;8409;7756;15174;16130;8557;8661;7034;8176;10120;11726;6660;10281;10565
;3924;7772;9422;7034;14414;16233;8915;9273;5886;9645;12206;11586;4187;10260;10796
;3748;8182;9377;7775;15211;16415;7229;9156;6652;9976;11952;12208;3967;10255;10587
;3755;8596;6858;7014;14475;16651;6137;8773;6689;10002;12555;12350;3817;9148;10787
;5175;9356;7302;7759;15232;15867;6270;8832;6667;9925;7352;11972;4123;8093;10581
;5541;11064;7251;7047;14489;11270;7194;8762;6674;9605;7658;12070;4364;9160;10790
;9739;12324;6929;7796;15184;11710;7887;8506;6755;8965;6932;12455;6319;8874;10562
;9213;11977;8063;7053;14503;11333;8423;8384;5478;8195;7652;14600;10895;9379;10799
;10436;11673;9704;7774;15195;12332;7320;5133;5458;8364;7689;17343;11034;9895;10568
;11098;12336;12935;7022;14439;11343;7636;5975;5574;8845;7128;16667;10494;12421;10830
;10425;10770;13236;7783;15231;9901;8591;5672;5590;9119;6211;15338;10525;6630;10568
;10034;11353;13430;7039;14398;11447;7632;5915;5620;8783;7152;15118;10396;6446;10867
;10762;12572;13232;7772;15281;12023;4150;6476;5637;9598;6257;15379;10590;7450;10583




























































