;1915;1915;1915;1915;1915;1915;1915;1915;1915;1915;1915;1915;1915;1915;1915
;2987;2471;2522;3295;2583;2583;2453;2453;2522;2471;2522;2583;2613;2522;2453
;2644;3266;2272;3615;3149;2646;12477;2879;2373;3510;2717;3476;2280;2373;2381
;2786;4141;2462;3145;2676;2703;11570;3793;2266;4151;993;2939;3577;4771;3067
;8251;7107;3209;3608;1313;3028;4964;1428;2947;4820;14271;4669;2702;7551;1141
;4916;10444;436;3493;1476;4912;6562;1814;3073;5524;4785;6543;2027;1760;4333
;3102;2298;3301;3699;1989;2944;10622;1724;4669;3994;1208;6785;1910;2395;3063
;2026;5148;5507;3455;3493;1672;10893;1854;5062;4497;2847;6070;1689;142;2129
;2347;5377;4291;3539;5064;1868;9397;2362;4035;5280;3086;5955;1308;2637;2623
;2693;2544;6279;3510;7484;1377;7559;1328;2441;2848;3391;11601;2428;222;4040
;2950;2750;2954;1572;7107;1130;7083;1419;2433;2071;5309;10177;1751;2585;2375
;1608;1169;3137;2006;4111;1024;5009;3670;4040;2060;3595;11069;1691;212;1424
;1244;2693;3619;1304;4497;1191;3754;2897;269;2310;3021;4299;3564;122;5638
;1164;4005;2095;2215;4483;1755;4045;738;3358;2413;3658;2800;3492;578;4422
;1689;5723;2913;788;4567;1952;2844;721;1379;2954;6375;3148;3174;16;3733
;1840;2384;3580;1200;3941;334;2086;204;3073;2191;5254;3343;3668;29;3615
;4027;252;3380;986;7538;1214;3364;1747;1835;1535;5620;6149;2469;282;1783
;1344;1661;2889;749;7926;160;2507;878;229;1348;8126;3390;8593;685;1538
;4310;1587;1002;1688;11873;2103;2925;2882;1929;1480;3352;2478;8275;57;3250
;3465;3410;4166;598;7152;21;2799;2188;47;1912;1875;2258;8018;496;2621
;2752;4308;5489;2795;4036;135;3054;3608;740;782;102;2364;5219;863;2614
;2348;1837;5495;2284;7033;365;3588;3085;1170;1438;3437;2296;274;587;3420
;4112;1139;7267;2372;3640;15;4485;4005;3741;1854;2229;2647;30;495;4172
;2153;1576;9473;2696;2688;8;3965;3437;2279;1309;2150;2733;673;705;5447
;718;144;4379;2746;2238;641;4133;1793;2733;2648;4298;3726;912;267;3861
;27;1306;4610;4124;1841;316;5569;432;1019;2624;3568;1747;18;1383;4047
;320;1773;1974;4651;2022;20;6359;114;663;1515;6617;2734;575;619;3477
;47;1568;1825;4194;2781;4;4632;148;1069;720;10172;2456;508;655;4681
;193;1994;2411;3556;3745;3;5789;222;197;759;5849;2302;545;809;3509
;71;1854;2069;3669;3925;139;6089;125;744;1102;10076;2733;269;1007;3344
;284;2060;2680;5666;2909;4;3119;58;297;2109;6054;1493;171;963;3594
;168;2058;2234;4746;3974;4;4248;42;488;2884;8908;1401;218;533;5111
;254;1832;141;2572;2464;0;4416;54;510;617;6151;1083;65;300;7299
;302;1906;298;1662;2509;3;3347;66;22;2712;4539;1496;8;44;1902
;298;1960;1333;530;2621;3;3671;212;0;1304;4949;4168;7;124;3578
;121;2620;2157;932;2742;3;3612;41;0;1200;3696;1859;20;38;3736
;11;4066;170;637;2588;3;3718;32;0;2839;4195;1298;4;146;4988
;20;1623;1877;538;2743;3;3473;79;0;3865;5170;1830;3;236;4850
;72;1623;2176;587;2978;3;3241;33;0;1845;3902;1588;3;59;4662
;3;1623;2471;764;2986;3;3650;51;0;2920;5291;2684;3;44;2871




























































