;0,3056641;0,3017578;0,3447266;0,3017578;0,3183594;0,3066406;0,4833984;0,3017578;0,3007813;0,4492188;0,3164063;0,453125;0,3222656;0,3027344;0,296875
;0,6074219;0,5419922;0,4765625;0,6240234;0,7070313;0,4746094;0,6865234;0,4736328;0,5566406;0,7089844;0,6240234;0,7480469;0,4746094;0,6738281;0,484375
;0,8154297;0,8652344;0,4970703;0,4863281;1,241211;0,9863281;1,300781;0,5761719;0,9667969;0,875;1,25;0,8867188;1,296875;0,8222656;0,3515625
;1,350586;0,8300781;0,4130859;1,039063;1,30957;1,152344;1,34668;0,4628906;0,9492188;1,164063;1,259766;0,671875;1,701172;0,703125;0,4160156
;0,1826172;0,2978516;0,4160156;0,4482422;0,01660156;2,041016;1,166992;0,8300781;0,3691406;0,7958984;0,0078125;0,71875;0,671875;1,412109;0,5625
;0,1328125;0,4248047;0,4677734;0,3662109;0,5722656;1,360352;1,40918;0,2763672;0,3681641;0,6074219;0,7421875;0,7988281;0,6523438;1,517578;0,4160156
;0,5810547;0,6738281;0,5390625;0,6572266;1,072266;0,546875;0,9570313;0,8505859;0,6796875;0,5703125;0,8164063;0,578125;0,5292969;1,509766;0,2382813
;0,515625;0,3095703;1,038086;0,3681641;1,134766;0,3798828;0,5703125;0,515625;0,5683594;0,5146484;0,8515625;0,5117188;0,03320313;1,445313;0,4277344
;1,092773;0,3583984;0,640625;0,1806641;0,7382813;0,4355469;0,328125;0,5976563;0,2128906;0,3603516;0,4316406;0,4160156;0,5136719;1,5625;0,7207031
;0,4775391;0,4306641;0,5087891;0,6142578;0,5302734;0,2724609;0,04980469;0,3408203;0,2382813;0,4541016;0,3183594;0,1757813;0,4765625;1,40625;0,4902344
;0,3271484;0,6035156;0,6494141;0,06933594;0,7929688;0,1367188;0,5068359;0,2128906;0,1865234;0,4882813;0,2050781;0,3808594;0,5488281;1,5;0,53125
;0,5927734;0,5117188;0,7597656;0,2363281;0,3828125;0,1738281;0,5146484;0,5351563;0,2675781;0,4794922;0,2871094;0,3027344;0,546875;0,4042969;0,3183594
;0,5341797;0,2314453;0,578125;0,4638672;0,5576172;0,1875;0,4521484;0,4238281;0,2910156;0,4765625;0,203125;0,359375;0,4648438;1,048828;0,4335938
;0,4375;0,4648438;0,2949219;0,2900391;0,5878906;0,3193359;0,03320313;0,2167969;0,2324219;0,4931641;0,09570313;0,1269531;0,3847656;0,3515625;0,8027344
;0,3173828;0,2285156;1,834961;0,2392578;0,5527344;0,2333984;0,5791016;0,1748047;0,1542969;0,2314453;0,3359375;0,15625;0,59375;0,390625;1,613281
;0,3652344;0,1240234;0,7763672;0,3056641;0,5576172;0,4667969;0,5449219;0,2041016;0,4003906;0,3828125;0,2753906;0,2363281;0,4023438;1,142578;0,4316406
;0,5175781;0,2480469;1,361328;0,5214844;0,7167969;0,6396484;0,6923828;0,2138672;0,4941406;0,3134766;0,2734375;0,1640625;0,4277344;0,8828125;0,7617188
;0,2607422;0,2734375;1,209961;0,7607422;0,8867188;0,4345703;0,5947266;0,1630859;0,2099609;0,4130859;0,2304688;0,6210938;0,3867188;0,5449219;0,265625
;0,3671875;0,3574219;0,90625;0,5146484;0,8095703;0,3037109;0,7636719;0,1992188;0,3974609;0,4013672;0,2539063;1,083984;0,4960938;0,5214844;0,2949219
;0,2607422;0,5820313;0,3945313;0,4257813;0,4755859;0,2314453;0,3847656;0,1914063;0,171875;0,3994141;0,3496094;0,375;0,3886719;0,875;0,1816406
;0,3037109;0,2304688;1,393555;0,4003906;0,08398438;0,3935547;0,3261719;0,2265625;0,3144531;0,3828125;0,1074219;0,4550781;0,5996094;0,4492188;0,4179688
;0,5351563;0,1464844;0,6523438;0,4150391;0,03027344;0,7177734;0,4541016;0,3867188;0,2890625;0,3955078;0,1757813;0,3398438;0,4882813;0,5175781;0,5800781
;0,2773438;0,1992188;1,598633;0,3925781;0,02636719;0,4804688;0,2431641;0,1025391;0,1611328;0,3583984;0,0234375;0,1777344;0,2949219;0,1269531;0,5097656
;0,2275391;0,1542969;0,02148438;0,1738281;0,03320313;0,2822266;0,3623047;0,3916016;0,2802734;0,4443359;0,06640625;0,4355469;0,2832031;0,140625;0,3867188
;0,5136719;0,1132813;0,08300781;0,1591797;0,1591797;0,453125;0,4453125;0,2050781;0,3046875;0,4707031;0,1230469;0,1230469;0,2714844;0,4375;0,2441406
;0,3466797;0,1210938;0,1074219;0,1962891;0,2080078;0,3457031;0,6181641;0,2568359;0,2382813;0,3994141;0,1542969;0,15625;0,4277344;0,1191406;0,0546875
