;10041;9969;10022;9947;9980;9984;9993;10047;10032;10010;9938;9970;9935;9991;10069
;11623;11521;10947;11542;11244;12582;11556;11627;11609;11572;11675;11577;12547;11601;12924
;10153;12514;13046;12184;13013;14707;10192;10164;12951;12666;10149;10180;15510;10194;14919
;11167;10971;17783;12996;9110;16175;10592;12101;13995;13738;10545;11940;16920;12126;14424
;11351;12225;11431;13643;8833;15030;11493;14791;13088;13075;11435;14131;14983;14785;14143
;13645;11784;11707;13192;8901;17344;11237;9044;15265;13923;11205;9064;18595;9058;15444
;14007;11651;11892;12502;8463;17762;11210;8960;15122;13136;11211;8984;18102;8967;16949
;13657;11499;11463;14678;8529;17420;11136;8672;15676;15969;10805;8713;17787;8668;16115
;13265;12507;11952;15148;8486;17001;13109;8558;15221;16055;10829;8586;18457;8558;16457
;13532;9292;11430;14812;8722;17817;12712;8666;14849;15537;10751;8740;18420;8672;16076
;13210;8675;11986;14425;9524;17743;13095;8550;15598;15603;10469;8577;16112;8555;16463
;13531;8584;11394;15083;9495;17897;13100;8669;15625;15537;8867;8705;15118;8679;16123
;13211;8378;9961;14427;7815;15920;13195;8399;15618;13532;8417;8581;15347;8554;16435
;13543;9297;9316;12854;7930;15956;11788;8656;14215;14516;8565;8694;13362;8704;16114
;12823;8341;10187;12229;7796;13627;12559;8278;14240;14109;9583;8594;11034;8548;16431
;10299;8997;10136;13995;7938;12904;9876;9936;12066;13887;7773;8710;10397;8678;16105
;11711;8894;11652;11644;7834;14058;11873;10435;11557;13694;9257;8578;10650;8545;16452
;11505;9885;9537;14761;7921;14718;9705;9080;7529;9539;5132;8710;11394;8655;16093
;13117;8974;11319;12992;7803;14274;7624;9639;7794;9376;5093;8578;11134;8543;16429
;9467;8867;13098;14156;7898;13861;7324;10108;8558;9404;4813;8681;12354;8669;16093
;11712;9596;11446;14115;7824;11935;7610;8711;6332;11853;8590;11395;8377;16441
;9060;8590;11750;13378;7929;11271;5726;8123;6676;10413;5338;8698;11393;8660;16142
;6172;8485;8044;15721;7828;7592;8339;8005;11476;7043;9233;10566;8281;16430
;6990;6602;8180;16336;7889;7655;6987;8955;7090;11555;9137;11556;9945;16120
;7675;6214;9072;16880;7802;7603;5673;9411;7600;10403;9856;10792;10999;10121;16442
;10788;7173;12863;16813;7909;7676;5257;8170;8501;10901;10381;10978;11236;7518;16101
;11513;6812;13179;16874;7810;6963;7043;7769;10179;11347;4959;9152;10659;7952;16460
;11041;8751;13167;16845;7908;6517;7552;7869;9758;11133;5616;11131;11145;7750;16108
;11110;6515;13593;16910;7824;6898;8846;8065;9591;10755;8856;11928;3677;6480;16463
;11080;6422;10631;16881;7912;6999;9231;7820;9765;11738;10609;8993;3727;6489;16095
;10844;7870;11310;16834;7838;7607;10699;7719;9404;10213;10659;8857;3107;6641;16493
;10785;8111;12875;16809;7908;7626;11372;7292;9771;9945;10385;9038;3068;6349;16116
;10746;6219;12580;16832;7799;7195;10201;7855;9416;10783;11610;8878;2367;6498;16456
;9701;7059;12645;16848;7936;5409;9835;7417;10399;11532;13050;9233;3872;6887;16120
;10577;10196;11127;16883;7812;5499;11177;7262;8370;15598;12144;9516;2836;8795;16453
;10121;11590;9734;16829;7918;5343;10103;7374;8224;14692;12554;7382;1997;11471;16089
;3003;9525;5498;16888;7797;5337;10953;9079;9469;15459;12263;7334;2148;16455
;2831;10895;4704;16856;7928;5616;12531;8115;8700;15085;12871;7728;2636;13803;16124
;2399;8775;5726;16888;7827;6055;10948;7473;9449;14559;12435;6920;2434;13785;16450
;2465;9717;5436;16860;7938;5474;10808;7820;8713;9856;12891;6528;2223;13554;16099




























































