;0,3320313;0,28125;0,3027344;0,4257813;0,4492188;0,3144531;0,3164063;0,2832031;0,3007813;0,2832031;0,3007813;0,4277344;0,3066406;0,2871094;0,3027344;0,2832031;0,3007813;0,2851563;0,3085938;0,2890625;0,3007813;0,28125;0,3027344;0,2832031;0,3457031;0,4335938;0,4453125;0,2792969;0,3007813;0,2832031
;0,4296875;0,484375;0,4101563;0,390625;0,4140625;0,4960938;0,4296875;0,5292969;0,5175781;0,3964844;0,4277344;0,28125;0,6308594;0,1445313;0,5585938;0,359375;0,4863281;0,5566406;0,4921875;0,6113281;0,4238281;0,7460938;0,5507813;0,3632813;0,4277344;0,5292969;0,40625;0,2382813;0,4296875;0,8847656
;0,4082031;0,3730469;0,4765625;0,4746094;1,011719;0,890625;0,6679688;0,4238281;0,3691406;0,1347656;0,625;0,4082031;0,546875;0,2226563;0,5585938;0,9199219;0,6289063;0,5390625;0,6230469;0,9824219;1,015625;0,4824219;0,3789063;0,6503906;1,080078;0,8710938;0,4511719;0,6464844;0,59375;0,8164063
;0,8242188;0,3984375;0,7695313;0,4003906;0,765625;0,9746094;1,019531;0,3261719;0,1640625;0,4648438;0,4921875;0,3183594;0,6738281;0,2382813;1,533203;0,8671875;0,8007813;0,7832031;1,632813;0,9648438;0,4726563;0,3925781;0,9570313;0,7421875;1,708984;0,8125;0,9863281;1,105469;1,138672;0,7949219
;0,0625;0,6230469;0,8886719;0,7167969;0,6992188;1;1,097656;0,2363281;0,7285156;0,2929688;0,6679688;0,3339844;0,5761719;0,453125;1,376953;0,9765625;1,705078;1,171875;2,275391;1,197266;0,9707031;0,7402344;1,552734;0,90625;1,013672;0,6777344;1,158203;1,837891;0,8222656;0,4804688
;0,6289063;0,8671875;0,6328125;0,8320313;1,103516;0,859375;1,041016;0,3417969;0,2832031;0,3378906;0,5371094;0,5214844;0,5820313;0,3945313;1,050781;0,9003906;0,5273438;1,019531;0,6738281;1,255859;1,068359;0,7792969;0,4902344;0,8203125;0,765625;0,01171875;0,3417969;0,7089844;0,7011719;0,6210938
;0,5351563;0,1914063;0,9042969;1,251953;0,5839844;0,4296875;0,7089844;0,6621094;0,3945313;0,8671875;0,6875;1,263672;0,734375;0,3496094;0,09375;0,7011719;0,9238281;0,7871094;0,6484375;0,6015625;1,394531;0,6777344;0,4804688;0,8378906;1,029297;0,2382813;0,1640625;0,2929688;0,640625;0,46875
;0,2617188;0,00390625;0,3574219;0,4121094;0,7910156;0,7070313;0,8671875;0,7832031;0,3945313;0,8945313;0,8378906;1,900391;0,7636719;0,4941406;0,1816406;1,095703;0,765625;0,4316406;0,01367188;0,8242188;0,6777344;0,5273438;0,6484375;0,4726563;0,4179688;0,7148438;0,1523438;0,375;0,8710938;0,5546875
;0,3789063;0,2226563;0,8378906;0,4335938;0,7851563;0,5507813;0,9199219;0,8320313;0,484375;0,2578125;0,8339844;1,267578;0,7363281;0,390625;0,3925781;0,4667969;0,005859375;0,6816406;0,3300781;0,7832031;0,5761719;0,5214844;0,6113281;0,7792969;0,4003906;0,4609375;0,005859375;0,3046875;0,8515625;0,4960938
;0,5878906;0,2265625;1,232422;0,5566406;0,7578125;0,4726563;1,511719;0,1757813;0,5175781;0,08398438;0,953125;1,380859;0,6601563;0,005859375;0,65625;0,7207031;0,8867188;0,578125;0,3554688;0,3710938;0,3183594;0,5976563;0,6269531;0,7441406;0,234375;0,5859375;0,1445313;0,2929688;1,185547;0,4316406
